# G2427628.mdx  size=2,300,917 B  records=38422
0x00000973	pll_1
0x001b96c7	dtc_8212_fi_0
0x001b97f4	dtc_8212_fi_1
0x001b9929	dtc_8212_fi_2
0x001b9a5b	dtc_8212_fi_3
0x001b9a6f	Camera "S"
0x001b9a7b	dtc_8212
0x001b9ae5	-Pass: IntCam2_ComStat_Intern =MISSING -Fail: IntCam2_ComStat_Intern =PRESENT
0x001b9b6b	dtc_8213_fi_0
0x001b9c98	dtc_8213_fi_1
0x001b9dcc	dtc_8213_fi_2
0x001b9eff	dtc_8213_fi_3
0x001b9f13	Camera "T"
0x001b9f1f	dtc_8213
0x001b9f85	No zoom or overlay functionality
0x001b9fa7	Pass: LINRVC_ComStat =PRESENT Fail: LINRVC_ComStat =MISSING
0x001b9fe5	C- 1000 ms D- 500 ms
0x001ba02a	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001ba06c	dtc_915E_fi_0
0x001ba0cc	Camera image is blue, faded, intermittent, or incorrect. RBA, AutoHitch, TAD will be disabled
0x001ba200	- Continuous -500ms - ODST- 500 ms
0x001ba253	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001ba295	dtc_915E_fi_1
0x001ba421	dtc_915E_fi_2
0x001ba481	Camera image is blue, faded, intermittent, or incorrect. RBA, AutoHitch, TAD will be disabled
0x001ba4e0	Pass: REAR_CAMERA_FAULT_CKT_ShortToBatt = True Fail: REAR_CAMERA_FAULT_CKT_ShortToBatt =False
0x001ba540	Continuous- 500 ms ODST- 500 ms
0x001ba590	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001ba5d2	dtc_915E_fi_3
0x001ba632	Camera image is blue, faded, intermittent, or incorrect. RBA, AutoHitch, TAD will be disabled
0x001ba7c9	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001ba80b	dtc_915E_fi_4
0x001ba91f	- Continuous -1000ms - ODST- 500 ms
0x001ba973	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001ba9b5	dtc_915E_fi_5
0x001baa1b	Pass: Fail:
0x001baa29	C- 1000ms D- 500 ms
0x001baa6d	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001baaaf	dtc_915E_fi_6
0x001bab0f	RBA will be disabled, TAD will be disabled, AutoHitch will be disabled
0x001badbe	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bae00	dtc_915E_fi_7
0x001bae60	Camera image is blue, faded, intermittent, or incorrect.AutoHitch, TAD will be disabled
0x001baeb9	Pass: Perf_DPAC_ProcessError != TRUE Fail: Perf_DPAC_ProcessError = TRUE & LVDS_Cam_Sleep != NULL
0x001baf52	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001baf94	dtc_915E_fi_8
0x001baff4	Camera image is blue, faded, intermittent, or incorrect. RBA, AutoHitch, TAD will be disabled
0x001bb189	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bb1cb	dtc_915E_fi_9
0x001bb1df	Camera Module
0x001bb1ee	dtc_915E
0x001bb254	Needed for Transit but not P702
0x001bb36a	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bb3ac	dtc_91D6_fi_0
0x001bb412	-Pass: [LeftAlertLED_Ckt] = OPEN -Fail: [LeftAlertLED_Ckt]! = OPEN
0x001bb48c	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bb4ce	dtc_91D6_fi_1
0x001bb4e2	Driver Display Alert LED
0x001bb4fc	dtc_91D6
0x001bb55e	Heater output disabled
0x001bb576	Potential for increased camera blockage and decreased feature availabitlity
0x001bb6cc	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H Pin #1 Heater Ground Pin #8 Heater Power
0x001bb737	dtc_920C_fi_0
0x001bb799	Potential for increased camera blockage and decreased feature availabitlity
0x001bb7e6	-Pass: [WindshieldHeater_Ckt] = OPEN -Fail: [WindshieldHeater_Ckt]! = OPEN
0x001bb868	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H Pin #1 Heater Ground Pin #8 Heater Power
0x001bb8d3	dtc_920C_fi_1
0x001bb8e7	Heater for Windshield Mounted Sensor
0x001bb90d	dtc_920C
0x001bb973	BPA, APA (if available), RBA (if available) will display faults on the cluster and/or centerstack display
0x001bbb22	20 ms
0x001bbb70	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bbbb2	dtc_929C_fi_0
0x001bbccc	20ms
0x001bbd1a	dtc_929C_fi_1
0x001bbd7a	BPA, APA (if available), RBA (if available) will display faults on the cluster and/or centerstack display
0x001bc016	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bc058	dtc_929C_fi_2
0x001bc0b4	CAN Signal PrkAid_D_Falt = ECU_Fault. CAN Signal PrkAidMsgTxt_D_Rq = Fail_Mode_No_Chime.
0x001bc10e	Left Front Side Sensor non-functional. Left Front Side Sensor Data on CAN reports Zone_15.
0x001bc26b	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bc2ad	dtc_929C_fi_3
0x001bc2c1	Left Front Side Sensor
0x001bc2d9	dtc_929C
0x001bc33f	BPA, APA (if available), RBA (if available) will display faults on the cluster and/or centerstack display
0x001bc53b	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bc57d	dtc_929D_fi_0
0x001bc6e5	dtc_929D_fi_1
0x001bc745	BPA, APA (if available), RBA (if available) will display faults on the cluster and/or centerstack display
0x001bc9e1	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bca23	dtc_929D_fi_2
0x001bca83	BPA, APA (if available), RBA (if available) will display faults on the cluster and/or centerstack display
0x001bcbef	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bcc31	dtc_929D_fi_3
0x001bcc45	Right Front Side Sensor
0x001bcc5e	dtc_929D
0x001bccc8	-Pass: StuckButtnFault_Diag = True Note: This signal is documented in the APA requirements -Fail: StuckButtnFault_Diag != True
0x001bcd7e	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bcdc0	dtc_929E_fi_0
0x001bcdd4	Enable/Disable Switch - Semi-automatic Advanced Parallel Park
0x001bce13	dtc_929E
0x001bce79	Camera image is blue, faded, intermittent, or incorrect
0x001bcfb0	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bcff2	dtc_92BE_fi_0
0x001bd052	Camera image is blue, faded, intermittent, or incorrect
0x001bd08b	-Pass: Supplier Defined -Fail: Supplier Defined
0x001bd0f2	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bd134	dtc_92BE_fi_1
0x001bd194	Camera image is blue, faded, intermittent, or incorrect
0x001bd305	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bd347	dtc_92BE_fi_2
0x001bd3a7	Camera image is blue, faded, intermittent, or incorrect
0x001bd516	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bd558	dtc_92BE_fi_3
0x001bd56c	Left Front Camera
0x001bd57f	dtc_92BE
0x001bd5e5	Camera image is blue, faded, intermittent, or incorrect
0x001bd72e	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bd770	dtc_92BF_fi_0
0x001bd7d0	Camera image is blue, faded, intermittent, or incorrect
0x001bd809	-Pass: Supplier Defined -Fail: Supplier Defined
0x001bd870	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bd8b2	dtc_92BF_fi_1
0x001bd912	Camera image is blue, faded, intermittent, or incorrect
0x001bda91	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bdad3	dtc_92BF_fi_2
0x001bdb33	Camera image is blue, faded, intermittent, or incorrect
0x001bdca2	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bdce4	dtc_92BF_fi_3
0x001bdcf8	Right Front Camera
0x001bdd0c	dtc_92BF
0x001bdd72	Sync screen will have a black, faded, intermittent, or incorrect view Loss of AutoHitch feature
0x001bddd3	-Pass: Supplier Determined short to battery on NTSC Output -Fail: Supplier Determined short to battery on NTSC Output
0x001bde81	dtc_9300_fi_0
0x001bde95	Video Output "A"
0x001bdea7	dtc_9300
0x001bdf0d	Park aid switch will not enable/disable. BPA will remained enabled.
0x001bdf52	-Pass: PASwitchStatus_Diag = STUCK -Fail: PASwitchStatus_Diag != STUCK
0x001bdfd0	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001be012	dtc_9303_fi_0
0x001be026	Park Assist Switch
0x001be03a	dtc_9303
0x001be0c3	Loss of Highway assist
0x001be1e1	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001be223	dtc_9385_fi_0
0x001be3a3	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001be3e5	dtc_9385_fi_1
0x001be3f9	Lane Keeping Aid System
0x001be412	dtc_9385
0x001be478	Switch cannot change on/off state
0x001be49b	-Pass: LA_Switch_Position = PRESSED -Fail: LA_Switch_Position != PRESSED
0x001be51b	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H Pin #12 LKS Switch Input
0x001be576	dtc_93A6_fi_0
0x001be58a	Lane Departure Warning (LDW) Switch Input
0x001be5b5	dtc_93A6
0x001be61b	BPA, APA (if available), RBA (if available) will display faults on the cluster and/or centerstack display
0x001be817	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001be859	dtc_93F3_fi_0
0x001be9c1	dtc_93F3_fi_1
0x001bea21	BPA, APA (if available), RBA (if available) will display faults on the cluster and/or centerstack display Loss of AutoHitch.
0x001becd0	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bed12	dtc_93F3_fi_2
0x001bed72	BPA, APA (if available), RBA (if available) will display faults on the cluster and/or centerstack display Loss of AutoHitch
0x001beef0	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bef32	dtc_93F3_fi_3
0x001bef46	Left Rear Side Sensor
0x001bef5d	dtc_93F3
0x001befc3	BPA, APA (if available), RBA (if available) will display faults on the cluster and/or centerstack display
0x001bf1bf	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bf201	dtc_93F4_fi_0
0x001bf369	dtc_93F4_fi_1
0x001bf3c9	APA system non-functional. HMI message to check Parkaid System.
0x001bf63b	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bf67d	dtc_93F4_fi_2
0x001bf6dd	APA system non-functional. HMI message to check Parkaid System.
0x001bf81f	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bf861	dtc_93F4_fi_3
0x001bf875	Right Rear Side Sensor
0x001bf88d	dtc_93F4
0x001bf8f3	Camera image is blue, faded, intermittent, or incorrect
0x001bfa4c	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bfa8e	dtc_948E_fi_0
0x001bfaee	Camera image is blue, faded, intermittent, or incorrect
0x001bfb27	Pass: FRONT_CAMERA_FAULT_CKT_ShortToBatt = True Fail: FRONT_CAMERA_FAULT_CKT_ShortToBatt=False
0x001bfb88	Continuous- 500ms ODST- 500 ms
0x001bfbd7	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bfc19	dtc_948E_fi_1
0x001bfc79	Camera image is blue, faded, intermittent, or incorrect
0x001bfdec	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001bfe2e	dtc_948E_fi_2
0x001bfe8e	Camera image is blue, faded, intermittent, or incorrect
0x001bfffd	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c003f	dtc_948E_fi_3
0x001c0053	Front Camera
0x001c0061	dtc_948E
0x001c00c7	All the end-user features will be active without Camera view switching via button.
0x001c011b	-Pass: FrontCamEnable_Dbnc_Intern = ACTIVE -Fail: FrontCamEnable_Dbnc_Intern != ACTIVE
0x001c01a9	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c01eb	dtc_94A5_fi_0
0x001c01ff	Multi-Camera View Switch
0x001c0219	dtc_94A5
0x001c027f	CHMSL Zoom and Dynamic overlays will not function
0x001c02b2	Pass: RearCamera2_ComStat=PRESENT Fail: RearCamera2_ComStat=MISSING
0x001c032d	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c036f	dtc_952E_fi_0
0x001c03cf	Camera image is blue, faded, intermittent, or incorrect
0x001c0408	Pass: CHMSL_camera_DEC_amplifier_ShortToBatt = True Fail: CHMSL_camera_DEC_amplifier_ShortToBatt=False
0x001c04a6	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c04e8	dtc_952E_fi_1
0x001c0548	Camera image is blue, faded, intermittent, or incorrect. Loss of dynamic overlays and zoom.
0x001c06a1	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c06e3	dtc_952E_fi_2
0x001c0743	CHMSL Zoom and Dynamic overlays will not function
0x001c0833	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c0875	dtc_952E_fi_3
0x001c0889	Rear Camera 2
0x001c0898	dtc_952E
0x001c08fe	Camera image is blue, faded, intermittent, or incorrect.
0x001c09fb	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c0a3d	dtc_952F_fi_0
0x001c0a51	Base Camera
0x001c0a5e	dtc_952F
0x001c0ae7	360 and TRG images will not be stitched seamlessly. RBA, AutoHitch, and Deep TAD will be disabled
0x001c0dc0	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c0e02	dtc_9578_fi_0
0x001c0e89	- Pass: DTC_957889_TDA2 = SET_DTC & DPACImageProcessorThermalState != OverTemp - Fail: DTC_957889_TDA2 != SET_DTC
0x001c0f33	dtc_9578_fi_1
0x001c0f47	Digital Park Assist Camera Vision System
0x001c0f71	dtc_9578
0x001c10af	Continuous - 1000 ms ODST- 500 ms
0x001c1101	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c1143	dtc_957E_fi_0
0x001c11b0	Continuous- 1000 ms ODST- 500 ms
0x001c1201	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c1243	dtc_957E_fi_1
0x001c1257	Driver Display Alert LED 2
0x001c1273	dtc_957E
0x001c12d9	Loss of CEA, CTA, RBA, BLIS, Autohitch
0x001c13bc	C:1000 ms D:500ms
0x001c13ff	dtc_95EC_fi_0
0x001c1465	-Pass: Supplier Determined -Fail: Supplier Determined
0x001c149d	C:1000ms D:500 ms
0x001c14e0	dtc_95EC_fi_1
0x001c14f4	Side Obstacle Detector "A"
0x001c1510	dtc_95EC
0x001c167c	dtc_95ED_fi_0
0x001c16e2	-Pass: Supplier Determined -Fail: Supplier Determined
0x001c171a	Continuos:1000 ms ODST:500ms
0x001c1768	dtc_95ED_fi_1
0x001c177c	Side Obstacle Detector "B"
0x001c1798	dtc_95ED
0x001c17fe	Highway assist, PCA/PCAi, Pro-Trailer length guard, Virtual bumper, RePA Cluster Message: "LCWA Not Available"
0x001c196f	dtc_95EE_fi_0
0x001c19cf	Highway assist, PCA/PCAi, Pro-Trailer length guard, Virtual bumper, RePA Cluster Message: "LCWA Not Available"
0x001c1b0c	Continous: 1000 ms ODST:500ms
0x001c1b5b	dtc_95EE_fi_1
0x001c1b6f	Side Obstacle Detector "C"
0x001c1b8b	dtc_95EE
0x001c1bf1	Highway assist, PCA/PCAi, Pro-Trailer length guard, Virtual bumper, RePA Cluster Message: "LCWA Not Available"
0x001c1d66	dtc_95EF_fi_0
0x001c1dc6	Highway assist, PCA/PCAi, Pro-Trailer length guard, Virtual bumper, RePA Cluster Message: "LCWA Not Available"
0x001c1e36	-Pass: Supplier Determined -Fail: Supplier Determined
0x001c1e6e	C: 1000 ms D: 500ms
0x001c1eb3	dtc_95EF_fi_1
0x001c1ec7	Side Obstacle Detector "D"
0x001c1ee3	dtc_95EF
0x001c1f49	Loss of ACC, AEB,
0x001c2057	dtc_95F0_fi_0
0x001c20bd	-Pass: Supplier Determined -Fail: Supplier Determined
0x001c212b	dtc_95F0_fi_1
0x001c213f	Forward Sensing Module
0x001c2157	dtc_95F0
0x001c21bd	Loss of customer control of switch
0x001c21e1	-Pass: BASwitch_D_Rq = PRESSED -Fail: BASwitch_D_Rq != PRESSED
0x001c2257	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c2299	dtc_95FC_fi_0
0x001c22ad	Boundary Alert Enable Switch
0x001c22cb	dtc_95FC
0x001c24af	dtc_965A_fi_0
0x001c25ff	dtc_965A_fi_1
0x001c287d	dtc_965A_fi_2
0x001c29cb	dtc_965A_fi_3
0x001c29df	Right Rear Outer Sensor 2
0x001c29fa	dtc_965A
0x001c2a64	- Pass: DTC_965B11_FAULT_CONDITION = TRUE - Fail: DTC_965B11_FAULT_CONDITION != TRUE
0x001c2af1	dtc_965B_fi_0
0x001c2c7d	dtc_965B_fi_1
0x001c2e10	dtc_965B_fi_2
0x001c2e74	- Pass: DTC_965B14_FAULT_CONDITION = TRUE - Fail: DTC_965B14_FAULT_CONDITION != TRUE
0x001c2f01	dtc_965B_fi_3
0x001c309c	dtc_965B_fi_4
0x001c30b0	Rear Camera 3
0x001c30bf	dtc_965B
0x001c32a3	dtc_965C_fi_0
0x001c33f3	dtc_965C_fi_1
0x001c3671	dtc_965C_fi_2
0x001c37bf	dtc_965C_fi_3
0x001c37d3	Left Rear Outer Sensor 2
0x001c37ed	dtc_965C
0x001c39d1	dtc_965D_fi_0
0x001c3b21	dtc_965D_fi_1
0x001c3d9f	dtc_965D_fi_2
0x001c3eed	dtc_965D_fi_3
0x001c3f01	Left Rear Inner Sensor 2
0x001c3f1b	dtc_965D
0x001c40ff	dtc_965E_fi_0
0x001c424f	dtc_965E_fi_1
0x001c44cd	dtc_965E_fi_2
0x001c461b	dtc_965E_fi_3
0x001c462f	Right Rear Inner Sensor 2
0x001c464a	dtc_965E
0x001c46b0	Front PAM system non-functional. Cluster message to check ParkAid System
0x001c46fa	Pass: DTC_9B3608_FAULT_CONDITION != TRUE Fail: DTC_9B3608_FAULT_CONDITION = TRUE
0x001c479a	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c47dc	dtc_9B36_fi_0
0x001c4944	dtc_9B36_fi_1
0x001c49a4	Front PAM system non-functional. Cluster message to check ParkAid System
0x001c49ee	Pass: DTC_9B3696_FAULT_CONDITION != TRUE Fail: DTC_9B3696_FAULT_CONDITION = TRUE
0x001c4a8e	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c4ad0	dtc_9B36_fi_2
0x001c4b30	Front PAM system non-functional. Cluster message to check ParkAid System
0x001c4d00	dtc_9B36_fi_3
0x001c4d14	Right Front Outer Sensor
0x001c4d2e	dtc_9B36
0x001c4d94	Front PAM system non-functional. Cluster message to check ParkAid System
0x001c4f6f	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c4fb1	dtc_9B38_fi_0
0x001c5119	dtc_9B38_fi_1
0x001c5175	CAN Signal PrkAid_D_Falt = ECU_Fault. CAN Signal PrkAidMsgTxt_D_Rq = Fail_Mode_No_Chime.
0x001c51cf	Front PAM system non-functional. Cluster message to check ParkAid System
0x001c544a	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c548c	dtc_9B38_fi_2
0x001c54ec	Front PAM system non-functional. Cluster message to check ParkAid System
0x001c5637	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c5679	dtc_9B38_fi_3
0x001c568d	Right Front Inner Sensor
0x001c56a7	dtc_9B38
0x001c570d	Front PAM system non-functional. Cluster message to check ParkAid System
0x001c58e8	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c592a	dtc_9B40_fi_0
0x001c5a92	dtc_9B40_fi_1
0x001c5af2	Front PAM system non-functional. Cluster message to check ParkAid System
0x001c5d6d	P1_0, P1_1
0x001c5d79	dtc_9B40_fi_2
0x001c5dd9	Front PAM system non-functional. Cluster message to check ParkAid System
0x001c5e23	-Pass: DTC_9B4098_FAULT_CONDITION = TRUE -Fail: DTC_9B4098_FAULT_CONDITION != TRUE
0x001c5ec5	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c5f07	dtc_9B40_fi_3
0x001c5f1b	Left Front Outer Sensor
0x001c5f34	dtc_9B40
0x001c5f9a	Front PAM system non-functional. Cluster message to check ParkAid System
0x001c6175	#4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c61b3	dtc_9B42_fi_0
0x001c631b	dtc_9B42_fi_1
0x001c637b	Front PAM system non-functional. Cluster message to check ParkAid System
0x001c65f6	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c6638	dtc_9B42_fi_2
0x001c6698	Front PAM system non-functional. Cluster message to check ParkAid System
0x001c67e3	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c6825	dtc_9B42_fi_3
0x001c6839	Left Front Inner Sensor
0x001c6852	dtc_9B42
0x001c68b8	Loss of AutoHitch feature
0x001c6a64	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c6aa6	dtc_9B44_fi_0
0x001c6c0e	dtc_9B44_fi_1
0x001c6ea5	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c6ee7	dtc_9B44_fi_2
0x001c704e	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c7090	dtc_9B44_fi_3
0x001c70a4	Right Rear Outer Sensor
0x001c70bd	dtc_9B44
0x001c72ba	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c72fc	dtc_9B46_fi_0
0x001c7464	dtc_9B46_fi_1
0x001c76fb	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c773d	dtc_9B46_fi_2
0x001c78a4	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c78e6	dtc_9B46_fi_3
0x001c78fa	Right Rear Inner Sensor
0x001c7913	dtc_9B46
0x001c7b10	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c7b52	dtc_9B48_fi_0
0x001c7cba	dtc_9B48_fi_1
0x001c7f51	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c7f93	dtc_9B48_fi_2
0x001c80fa	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c813c	dtc_9B48_fi_3
0x001c8150	Left Rear Outer Sensor
0x001c8168	dtc_9B48
0x001c8365	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c83a7	dtc_9B50_fi_0
0x001c850f	dtc_9B50_fi_1
0x001c87a6	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c87e8	dtc_9B50_fi_2
0x001c894f	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c8991	dtc_9B50_fi_3
0x001c89a5	Left Rear Inner Sensor
0x001c89bd	dtc_9B50
0x001c8a27	-Pass: Park Aid Switch LED Status = SHORT TO GROUND -Fail: Park Aid Switch LED Status <> SHORT TO GROUND
0x001c8ac7	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c8b09	dtc_9B54_fi_0
0x001c8b69	BPA, APA (if available), RBA (if available) will display faults on the cluster and/or centerstack display
0x001c8bd4	-Pass: Park Aid Switch LED Status = SHORT TO BATTERY OR OPEN -Fail: Park Aid Switch LED Status <> OPEN
0x001c8c72	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c8cb4	dtc_9B54_fi_1
0x001c8cc8	Function LED - Park Aid
0x001c8ce1	dtc_9B54
0x001c8d47	BPA, APA (if available), RBA (if available) will display faults on the cluster and/or centerstack display
0x001c8e78	C:500 ms D:500ms
0x001c8eb9	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c8efb	dtc_9B57_fi_0
0x001c8f0f	Front Sensors Power Circuit
0x001c8f2c	dtc_9B57
0x001c8f92	BPA, APA (if available), RBA (if available) will display faults on the cluster and/or centerstack display
0x001c90a5	C:500 ms D: 500ms
0x001c90e7	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c9129	dtc_9B58_fi_0
0x001c913d	Rear Sensors Power Circuit
0x001c9159	dtc_9B58
0x001c92ad	Cluster Message: "Pre-Collision Assist Not Available" AND If ACC is turned on "Cruise Not Available"
0x001c9313	-Pass: PCM_LostCom=TRUE|SOD_PCM_LostComm = TRUE -Fail: PCM_LostCom!=TRUE&SOD_PCM_LostComm != TRUE
0x001c93ac	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c93ee	dtc_C100_fi_0
0x001c9402	Lost Communication With ECM/PCM "A"
0x001c9427	dtc_C100
0x001c957b	Cluster Message: "Pre-Collision Assist Not Available" AND If ACC is turned on "Cruise Not Available"
0x001c95e1	-Pass: TCM_LostCom=TRUE|SOD_TCM_LostComm = TRUE -Fail: TCM_LostCom!=TRUE&SOD_TCM_LostComm != TRUE
0x001c967a	Pin #4 Ignition Pin #5 Ground Pin #9 HS2 CAN L Pin #10 HS2 CAN H
0x001c96bc	dtc_C101_fi_0
0x001c96d0	Lost Communication with TCM
0x001c96ed	dtc_C101
